step,category,accuracy,mean_log_ratio,correct,total,timestamp
53000,article,50.00,0.0000,1,2,2025-12-27T08:25:21.934628
53000,collocation,0.00,-0.0000,0,3,2025-12-27T08:25:21.934638
54000,sv_agreement,60.00,1.1449,3,5,2025-12-27T08:31:52.542245
54000,article,50.00,0.0000,1,2,2025-12-27T08:31:52.542259
54000,collocation,0.00,-0.0000,0,3,2025-12-27T08:31:52.542269
55000,sv_agreement,60.00,1.0938,3,5,2025-12-27T08:38:23.098171
55000,article,50.00,0.0000,1,2,2025-12-27T08:38:23.098185
55000,collocation,0.00,-0.0000,0,3,2025-12-27T08:38:23.098195
56000,sv_agreement,60.00,1.7213,3,5,2025-12-27T08:44:54.055406
56000,article,50.00,0.0000,1,2,2025-12-27T08:44:54.055420
56000,collocation,0.00,-0.0000,0,3,2025-12-27T08:44:54.055429
57000,sv_agreement,60.00,0.7730,3,5,2025-12-27T08:51:24.535030
57000,article,50.00,0.0000,1,2,2025-12-27T08:51:24.535044
57000,collocation,0.00,-0.0000,0,3,2025-12-27T08:51:24.535054
58000,sv_agreement,60.00,1.2784,3,5,2025-12-27T08:57:54.996270
58000,article,50.00,0.0000,1,2,2025-12-27T08:57:54.996284
58000,collocation,0.00,-0.0000,0,3,2025-12-27T08:57:54.996293
59000,sv_agreement,60.00,0.7549,3,5,2025-12-27T09:04:25.334100
59000,article,50.00,0.0000,1,2,2025-12-27T09:04:25.334114
59000,collocation,0.00,-0.0000,0,3,2025-12-27T09:04:25.334124
60000,sv_agreement,60.00,0.4667,3,5,2025-12-27T09:10:55.771373
60000,article,50.00,0.0000,1,2,2025-12-27T09:10:55.771387
60000,collocation,0.00,-0.0000,0,3,2025-12-27T09:10:55.771397
61000,sv_agreement,60.00,1.2443,3,5,2025-12-27T09:17:26.189665
61000,article,50.00,0.0000,1,2,2025-12-27T09:17:26.189679
61000,collocation,0.00,-0.0000,0,3,2025-12-27T09:17:26.189689
62000,sv_agreement,40.00,-0.5974,2,5,2025-12-27T09:23:56.832751
62000,article,50.00,0.0000,1,2,2025-12-27T09:23:56.832764
62000,collocation,0.00,-0.0000,0,3,2025-12-27T09:23:56.832773
63000,sv_agreement,60.00,1.7315,3,5,2025-12-27T09:30:27.768091
63000,article,50.00,0.0000,1,2,2025-12-27T09:30:27.768105
63000,collocation,0.00,-0.0000,0,3,2025-12-27T09:30:27.768115
64000,sv_agreement,60.00,0.8268,3,5,2025-12-27T09:36:59.169478
64000,article,50.00,0.0000,1,2,2025-12-27T09:36:59.169492
64000,collocation,0.00,-0.0000,0,3,2025-12-27T09:36:59.169502
65000,sv_agreement,60.00,1.8668,3,5,2025-12-27T09:43:30.071686
65000,article,50.00,0.0000,1,2,2025-12-27T09:43:30.071702
65000,collocation,0.00,-0.0000,0,3,2025-12-27T09:43:30.071712
66000,sv_agreement,60.00,1.3974,3,5,2025-12-27T09:50:00.683563
66000,article,50.00,0.0000,1,2,2025-12-27T09:50:00.683577
66000,collocation,0.00,-0.0000,0,3,2025-12-27T09:50:00.683587
67000,sv_agreement,60.00,1.0993,3,5,2025-12-27T09:56:30.797445
67000,article,50.00,0.0000,1,2,2025-12-27T09:56:30.797459
67000,collocation,0.00,-0.0000,0,3,2025-12-27T09:56:30.797469
68000,sv_agreement,60.00,0.0155,3,5,2025-12-27T10:03:00.656646
68000,article,50.00,0.0000,1,2,2025-12-27T10:03:00.656661
68000,collocation,0.00,-0.0000,0,3,2025-12-27T10:03:00.656671
69000,sv_agreement,60.00,0.7014,3,5,2025-12-27T10:09:29.471972
69000,article,50.00,0.0000,1,2,2025-12-27T10:09:29.471986
69000,collocation,0.00,-0.0000,0,3,2025-12-27T10:09:29.471996
70000,sv_agreement,60.00,0.7074,3,5,2025-12-27T10:15:58.533994
70000,article,50.00,0.0000,1,2,2025-12-27T10:15:58.534008
70000,collocation,0.00,-0.0000,0,3,2025-12-27T10:15:58.534018
71000,sv_agreement,60.00,1.1226,3,5,2025-12-27T10:22:28.288993
71000,article,50.00,0.0000,1,2,2025-12-27T10:22:28.289007
71000,collocation,0.00,-0.0000,0,3,2025-12-27T10:22:28.289016
72000,sv_agreement,80.00,0.4657,4,5,2025-12-27T10:28:58.188214
72000,article,50.00,0.0000,1,2,2025-12-27T10:28:58.188228
72000,collocation,0.00,-0.0000,0,3,2025-12-27T10:28:58.188237
73000,sv_agreement,60.00,1.3166,3,5,2025-12-27T10:35:27.765587
73000,article,50.00,0.0000,1,2,2025-12-27T10:35:27.765601
73000,collocation,0.00,-0.0000,0,3,2025-12-27T10:35:27.765611
74000,sv_agreement,60.00,0.9080,3,5,2025-12-27T10:41:57.047106
74000,article,50.00,0.0000,1,2,2025-12-27T10:41:57.047120
74000,collocation,0.00,-0.0000,0,3,2025-12-27T10:41:57.047130
75000,sv_agreement,60.00,0.3994,3,5,2025-12-27T10:48:25.661435
75000,article,50.00,0.0000,1,2,2025-12-27T10:48:25.661451
75000,collocation,0.00,-0.0000,0,3,2025-12-27T10:48:25.661461
76000,sv_agreement,60.00,0.9902,3,5,2025-12-27T10:54:54.842544
76000,article,50.00,0.0000,1,2,2025-12-27T10:54:54.842558
76000,collocation,0.00,-0.0000,0,3,2025-12-27T10:54:54.842567
77000,sv_agreement,60.00,-0.1882,3,5,2025-12-27T11:01:23.617502
77000,article,50.00,0.0000,1,2,2025-12-27T11:01:23.617516
77000,collocation,0.00,-0.0000,0,3,2025-12-27T11:01:23.617526
78000,sv_agreement,60.00,1.1581,3,5,2025-12-27T11:07:52.752240
78000,article,50.00,0.0000,1,2,2025-12-27T11:07:52.752254
78000,collocation,0.00,-0.0000,0,3,2025-12-27T11:07:52.752263
79000,sv_agreement,60.00,2.0806,3,5,2025-12-27T11:14:21.994387
79000,article,50.00,0.0000,1,2,2025-12-27T11:14:21.994400
79000,collocation,0.00,-0.0000,0,3,2025-12-27T11:14:21.994409
80000,sv_agreement,60.00,1.7081,3,5,2025-12-27T11:20:51.119947
80000,article,50.00,0.0000,1,2,2025-12-27T11:20:51.119961
80000,collocation,0.00,-0.0000,0,3,2025-12-27T11:20:51.119970
81000,sv_agreement,60.00,1.3965,3,5,2025-12-27T11:27:19.463290
81000,article,50.00,0.0000,1,2,2025-12-27T11:27:19.463304
81000,collocation,0.00,-0.0000,0,3,2025-12-27T11:27:19.463313
82000,sv_agreement,60.00,1.0521,3,5,2025-12-27T11:33:48.083843
82000,article,50.00,0.0000,1,2,2025-12-27T11:33:48.083857
82000,collocation,0.00,-0.0000,0,3,2025-12-27T11:33:48.083867
83000,sv_agreement,60.00,1.1373,3,5,2025-12-27T11:40:17.213366
83000,article,50.00,0.0000,1,2,2025-12-27T11:40:17.213379
83000,collocation,0.00,-0.0000,0,3,2025-12-27T11:40:17.213389
84000,sv_agreement,60.00,1.2819,3,5,2025-12-27T11:46:46.552327
84000,article,50.00,0.0000,1,2,2025-12-27T11:46:46.552341
84000,collocation,0.00,-0.0000,0,3,2025-12-27T11:46:46.552350
85000,sv_agreement,60.00,1.4408,3,5,2025-12-27T11:53:15.371365
85000,article,50.00,0.0000,1,2,2025-12-27T11:53:15.371379
85000,collocation,0.00,-0.0000,0,3,2025-12-27T11:53:15.371389
86000,sv_agreement,60.00,1.0115,3,5,2025-12-27T11:59:44.264121
86000,article,50.00,0.0000,1,2,2025-12-27T11:59:44.264135
86000,collocation,0.00,-0.0000,0,3,2025-12-27T11:59:44.264145
87000,sv_agreement,60.00,2.0346,3,5,2025-12-27T12:06:12.719757
87000,article,50.00,0.0000,1,2,2025-12-27T12:06:12.719771
87000,collocation,0.00,-0.0000,0,3,2025-12-27T12:06:12.719781
88000,sv_agreement,60.00,0.8656,3,5,2025-12-27T12:12:41.525430
88000,article,50.00,0.0000,1,2,2025-12-27T12:12:41.525445
88000,collocation,0.00,-0.0000,0,3,2025-12-27T12:12:41.525454
89000,sv_agreement,60.00,0.1549,3,5,2025-12-27T12:19:10.677333
89000,article,50.00,0.0000,1,2,2025-12-27T12:19:10.677347
89000,collocation,0.00,-0.0000,0,3,2025-12-27T12:19:10.677356
90000,sv_agreement,60.00,0.7419,3,5,2025-12-27T12:25:39.584239
90000,article,100.00,0.0000,2,2,2025-12-27T12:25:39.584253
90000,collocation,0.00,-0.0000,0,3,2025-12-27T12:25:39.584262
91000,sv_agreement,60.00,2.3800,3,5,2025-12-27T12:32:08.278752
91000,article,50.00,0.0000,1,2,2025-12-27T12:32:08.278769
91000,collocation,0.00,-0.0000,0,3,2025-12-27T12:32:08.278781
92000,sv_agreement,60.00,1.5937,3,5,2025-12-27T12:38:36.057302
92000,article,50.00,0.0000,1,2,2025-12-27T12:38:36.057316
92000,collocation,0.00,-0.0000,0,3,2025-12-27T12:38:36.057325
93000,sv_agreement,60.00,1.5927,3,5,2025-12-27T12:45:04.285793
93000,article,50.00,0.0000,1,2,2025-12-27T12:45:04.285806
93000,collocation,0.00,-0.0000,0,3,2025-12-27T12:45:04.285816
94000,sv_agreement,60.00,1.0512,3,5,2025-12-27T12:51:33.578558
94000,article,50.00,0.0000,1,2,2025-12-27T12:51:33.578572
94000,collocation,0.00,-0.0000,0,3,2025-12-27T12:51:33.578582
95000,sv_agreement,60.00,0.5997,3,5,2025-12-27T12:58:02.899765
95000,article,50.00,0.0000,1,2,2025-12-27T12:58:02.899779
95000,collocation,0.00,-0.0000,0,3,2025-12-27T12:58:02.899790
96000,sv_agreement,60.00,1.3447,3,5,2025-12-27T13:04:31.887691
96000,article,50.00,0.0000,1,2,2025-12-27T13:04:31.887705
96000,collocation,0.00,-0.0000,0,3,2025-12-27T13:04:31.887715
97000,sv_agreement,60.00,0.5883,3,5,2025-12-27T13:11:00.817210
97000,article,50.00,0.0000,1,2,2025-12-27T13:11:00.817224
97000,collocation,0.00,-0.0000,0,3,2025-12-27T13:11:00.817233
98000,sv_agreement,60.00,0.5429,3,5,2025-12-27T13:17:29.960963
98000,article,50.00,0.0000,1,2,2025-12-27T13:17:29.960977
98000,collocation,0.00,-0.0000,0,3,2025-12-27T13:17:29.960986
99000,sv_agreement,60.00,0.8779,3,5,2025-12-27T13:23:58.716812
99000,article,50.00,0.0000,1,2,2025-12-27T13:23:58.716826
99000,collocation,0.00,-0.0000,0,3,2025-12-27T13:23:58.716836
100000,sv_agreement,60.00,1.2388,3,5,2025-12-27T13:30:28.149002
100000,article,50.00,0.0000,1,2,2025-12-27T13:30:28.149016
100000,collocation,0.00,-0.0000,0,3,2025-12-27T13:30:28.149025
101000,sv_agreement,60.00,1.3785,3,5,2025-12-27T13:36:57.616488
101000,article,50.00,0.0000,1,2,2025-12-27T13:36:57.616503
101000,collocation,0.00,-0.0000,0,3,2025-12-27T13:36:57.616512
102000,sv_agreement,60.00,1.2252,3,5,2025-12-27T13:43:26.810173
102000,article,50.00,0.0000,1,2,2025-12-27T13:43:26.810187
102000,collocation,0.00,-0.0000,0,3,2025-12-27T13:43:26.810196
103000,sv_agreement,60.00,1.6268,3,5,2025-12-27T13:49:55.835628
103000,article,50.00,0.0000,1,2,2025-12-27T13:49:55.835642
103000,collocation,0.00,-0.0000,0,3,2025-12-27T13:49:55.835652
104000,sv_agreement,60.00,1.1322,3,5,2025-12-27T13:56:24.343391
104000,article,50.00,0.0000,1,2,2025-12-27T13:56:24.343408
104000,collocation,0.00,-0.0000,0,3,2025-12-27T13:56:24.343420
105000,sv_agreement,60.00,1.6028,3,5,2025-12-27T14:02:53.553467
105000,article,50.00,0.0000,1,2,2025-12-27T14:02:53.553482
105000,collocation,0.00,-0.0000,0,3,2025-12-27T14:02:53.553491
106000,sv_agreement,60.00,0.4908,3,5,2025-12-27T14:09:22.806659
106000,article,50.00,0.0000,1,2,2025-12-27T14:09:22.806673
106000,collocation,0.00,-0.0000,0,3,2025-12-27T14:09:22.806682
107000,sv_agreement,60.00,1.5604,3,5,2025-12-27T14:15:51.960546
107000,article,50.00,0.0000,1,2,2025-12-27T14:15:51.960560
107000,collocation,0.00,-0.0000,0,3,2025-12-27T14:15:51.960569
108000,sv_agreement,60.00,1.0188,3,5,2025-12-27T14:22:21.000629
108000,article,50.00,0.0000,1,2,2025-12-27T14:22:21.000644
108000,collocation,0.00,-0.0000,0,3,2025-12-27T14:22:21.000654
109000,sv_agreement,60.00,1.6516,3,5,2025-12-27T14:28:50.323643
109000,article,50.00,0.0000,1,2,2025-12-27T14:28:50.323658
109000,collocation,0.00,-0.0000,0,3,2025-12-27T14:28:50.323668
110000,sv_agreement,60.00,1.4435,3,5,2025-12-27T14:35:19.546270
110000,article,50.00,0.0000,1,2,2025-12-27T14:35:19.546284
110000,collocation,0.00,-0.0000,0,3,2025-12-27T14:35:19.546294
111000,sv_agreement,60.00,1.9029,3,5,2025-12-27T14:41:48.690480
111000,article,50.00,0.0000,1,2,2025-12-27T14:41:48.690495
111000,collocation,0.00,-0.0000,0,3,2025-12-27T14:41:48.690505
112000,sv_agreement,60.00,0.8642,3,5,2025-12-27T14:48:17.338174
112000,article,50.00,0.0000,1,2,2025-12-27T14:48:17.338188
112000,collocation,0.00,-0.0000,0,3,2025-12-27T14:48:17.338197
113000,sv_agreement,60.00,0.3182,3,5,2025-12-27T14:54:46.369006
113000,article,50.00,0.0000,1,2,2025-12-27T14:54:46.369020
113000,collocation,33.33,-0.0000,1,3,2025-12-27T14:54:46.369029
114000,sv_agreement,60.00,0.2945,3,5,2025-12-27T15:01:15.665529
114000,article,50.00,0.0000,1,2,2025-12-27T15:01:15.665544
114000,collocation,0.00,-0.0000,0,3,2025-12-27T15:01:15.665553
115000,sv_agreement,60.00,1.2726,3,5,2025-12-27T15:07:44.251965
115000,article,50.00,0.0000,1,2,2025-12-27T15:07:44.251979
115000,collocation,0.00,-0.0000,0,3,2025-12-27T15:07:44.251989
116000,sv_agreement,60.00,0.8552,3,5,2025-12-27T15:14:12.707659
116000,article,50.00,0.0000,1,2,2025-12-27T15:14:12.707673
116000,collocation,0.00,-0.0000,0,3,2025-12-27T15:14:12.707683
117000,sv_agreement,60.00,0.6020,3,5,2025-12-27T15:20:42.072493
117000,article,50.00,0.0000,1,2,2025-12-27T15:20:42.072508
117000,collocation,0.00,-0.0000,0,3,2025-12-27T15:20:42.072517
118000,sv_agreement,60.00,0.9628,3,5,2025-12-27T15:27:10.960154
118000,article,50.00,0.0000,1,2,2025-12-27T15:27:10.960168
118000,collocation,0.00,-0.0000,0,3,2025-12-27T15:27:10.960177
119000,sv_agreement,60.00,0.9437,3,5,2025-12-27T15:33:39.715692
119000,article,50.00,0.0000,1,2,2025-12-27T15:33:39.715707
119000,collocation,0.00,-0.0000,0,3,2025-12-27T15:33:39.715717
120000,sv_agreement,60.00,0.9611,3,5,2025-12-27T15:40:08.547612
120000,article,50.00,0.0000,1,2,2025-12-27T15:40:08.547632
120000,collocation,0.00,-0.0000,0,3,2025-12-27T15:40:08.547642
121000,sv_agreement,60.00,0.8857,3,5,2025-12-27T15:46:37.098648
121000,article,50.00,0.0000,1,2,2025-12-27T15:46:37.098662
121000,collocation,0.00,-0.0001,0,3,2025-12-27T15:46:37.098671
122000,sv_agreement,60.00,1.1954,3,5,2025-12-27T15:53:05.676919
122000,article,50.00,0.0000,1,2,2025-12-27T15:53:05.676932
122000,collocation,0.00,-0.0000,0,3,2025-12-27T15:53:05.676942
123000,sv_agreement,60.00,1.0680,3,5,2025-12-27T15:59:34.638728
123000,article,50.00,0.0000,1,2,2025-12-27T15:59:34.638743
123000,collocation,0.00,-0.0000,0,3,2025-12-27T15:59:34.638753
124000,sv_agreement,60.00,0.6645,3,5,2025-12-27T16:06:03.089151
124000,article,50.00,0.0000,1,2,2025-12-27T16:06:03.089165
124000,collocation,0.00,-0.0000,0,3,2025-12-27T16:06:03.089174
125000,sv_agreement,60.00,0.7754,3,5,2025-12-27T16:12:31.590977
125000,article,50.00,0.0000,1,2,2025-12-27T16:12:31.590991
125000,collocation,0.00,-0.0000,0,3,2025-12-27T16:12:31.591000
126000,sv_agreement,60.00,1.4364,3,5,2025-12-27T16:19:00.001019
126000,article,50.00,0.0000,1,2,2025-12-27T16:19:00.001034
126000,collocation,0.00,-0.0000,0,3,2025-12-27T16:19:00.001046
127000,sv_agreement,60.00,1.0159,3,5,2025-12-27T16:25:28.558986
127000,article,50.00,0.0000,1,2,2025-12-27T16:25:28.559000
127000,collocation,0.00,-0.0000,0,3,2025-12-27T16:25:28.559010
128000,sv_agreement,60.00,0.5743,3,5,2025-12-27T16:31:57.083380
128000,article,50.00,0.0000,1,2,2025-12-27T16:31:57.083394
128000,collocation,0.00,-0.0000,0,3,2025-12-27T16:31:57.083403
129000,sv_agreement,60.00,0.8007,3,5,2025-12-27T16:38:25.772551
129000,article,50.00,0.0000,1,2,2025-12-27T16:38:25.772565
129000,collocation,0.00,-0.0000,0,3,2025-12-27T16:38:25.772575
130000,sv_agreement,60.00,1.5706,3,5,2025-12-27T16:44:57.599645
130000,article,50.00,0.0000,1,2,2025-12-27T16:44:57.599664
130000,collocation,0.00,-0.0000,0,3,2025-12-27T16:44:57.599674
131000,sv_agreement,60.00,0.6980,3,5,2025-12-27T16:51:34.816198
131000,article,50.00,0.0000,1,2,2025-12-27T16:51:34.816212
131000,collocation,0.00,-0.0000,0,3,2025-12-27T16:51:34.816221
132000,sv_agreement,60.00,1.0814,3,5,2025-12-27T16:58:03.491603
132000,article,50.00,0.0000,1,2,2025-12-27T16:58:03.491624
132000,collocation,0.00,-0.0000,0,3,2025-12-27T16:58:03.491634
133000,sv_agreement,60.00,1.4913,3,5,2025-12-27T17:04:32.274689
133000,article,50.00,0.0000,1,2,2025-12-27T17:04:32.274704
133000,collocation,0.00,-0.0000,0,3,2025-12-27T17:04:32.274714
134000,sv_agreement,60.00,1.4368,3,5,2025-12-27T17:11:01.112262
134000,article,50.00,0.0000,1,2,2025-12-27T17:11:01.112275
134000,collocation,0.00,-0.0000,0,3,2025-12-27T17:11:01.112285
135000,sv_agreement,60.00,0.8967,3,5,2025-12-27T17:17:29.957326
135000,article,50.00,0.0000,1,2,2025-12-27T17:17:29.957339
135000,collocation,0.00,-0.0000,0,3,2025-12-27T17:17:29.957349
136000,sv_agreement,60.00,0.7821,3,5,2025-12-27T17:23:58.747688
136000,article,50.00,0.0000,1,2,2025-12-27T17:23:58.747702
136000,collocation,0.00,-0.0000,0,3,2025-12-27T17:23:58.747711
137000,sv_agreement,60.00,1.0345,3,5,2025-12-27T17:30:27.341351
137000,article,50.00,0.0000,1,2,2025-12-27T17:30:27.341364
137000,collocation,0.00,-0.0000,0,3,2025-12-27T17:30:27.341373
138000,sv_agreement,60.00,0.8610,3,5,2025-12-27T17:36:55.908375
138000,article,50.00,0.0000,1,2,2025-12-27T17:36:55.908388
138000,collocation,0.00,-0.0000,0,3,2025-12-27T17:36:55.908398
139000,sv_agreement,60.00,0.6606,3,5,2025-12-27T17:43:24.408106
139000,article,50.00,0.0000,1,2,2025-12-27T17:43:24.408120
139000,collocation,0.00,-0.0000,0,3,2025-12-27T17:43:24.408130
140000,sv_agreement,60.00,1.0751,3,5,2025-12-27T17:49:52.952887
140000,article,50.00,0.0000,1,2,2025-12-27T17:49:52.952901
140000,collocation,0.00,-0.0000,0,3,2025-12-27T17:49:52.952911
141000,sv_agreement,60.00,1.0226,3,5,2025-12-27T17:56:21.603799
141000,article,50.00,0.0000,1,2,2025-12-27T17:56:21.603813
141000,collocation,0.00,-0.0000,0,3,2025-12-27T17:56:21.603823
142000,sv_agreement,60.00,0.9416,3,5,2025-12-27T18:02:50.295361
142000,article,50.00,0.0000,1,2,2025-12-27T18:02:50.295375
142000,collocation,0.00,-0.0000,0,3,2025-12-27T18:02:50.295385
143000,sv_agreement,60.00,0.1942,3,5,2025-12-27T18:09:19.101497
143000,article,50.00,0.0000,1,2,2025-12-27T18:09:19.101511
143000,collocation,0.00,-0.0000,0,3,2025-12-27T18:09:19.101521
144000,sv_agreement,60.00,1.2692,3,5,2025-12-27T18:15:47.755505
144000,article,50.00,0.0000,1,2,2025-12-27T18:15:47.755519
144000,collocation,0.00,-0.0002,0,3,2025-12-27T18:15:47.755528
145000,sv_agreement,60.00,1.2105,3,5,2025-12-27T18:22:16.087978
145000,article,50.00,0.0000,1,2,2025-12-27T18:22:16.087991
145000,collocation,0.00,-0.0006,0,3,2025-12-27T18:22:16.088001
146000,sv_agreement,60.00,1.2240,3,5,2025-12-27T18:28:44.291991
146000,article,50.00,0.0000,1,2,2025-12-27T18:28:44.292005
146000,collocation,0.00,-0.0001,0,3,2025-12-27T18:28:44.292015
147000,sv_agreement,60.00,0.0541,3,5,2025-12-27T18:35:12.543881
147000,article,50.00,0.0000,1,2,2025-12-27T18:35:12.543895
147000,collocation,0.00,-0.0000,0,3,2025-12-27T18:35:12.543905
148000,sv_agreement,60.00,1.1350,3,5,2025-12-27T18:41:41.185817
148000,article,50.00,0.0000,1,2,2025-12-27T18:41:41.185831
148000,collocation,0.00,-0.0000,0,3,2025-12-27T18:41:41.185841
149000,sv_agreement,60.00,0.2022,3,5,2025-12-27T18:48:10.065637
149000,article,50.00,0.0000,1,2,2025-12-27T18:48:10.065651
149000,collocation,0.00,-0.0000,0,3,2025-12-27T18:48:10.065661
150000,sv_agreement,60.00,1.3382,3,5,2025-12-27T18:54:39.104401
150000,article,50.00,0.0000,1,2,2025-12-27T18:54:39.104414
150000,collocation,0.00,-0.0000,0,3,2025-12-27T18:54:39.104424
151000,sv_agreement,60.00,0.9419,3,5,2025-12-27T19:01:07.739821
151000,article,50.00,0.0000,1,2,2025-12-27T19:01:07.739835
151000,collocation,0.00,-0.0000,0,3,2025-12-27T19:01:07.739845
152000,sv_agreement,60.00,0.6129,3,5,2025-12-27T19:07:35.944155
152000,article,50.00,0.0000,1,2,2025-12-27T19:07:35.944169
152000,collocation,0.00,-0.0000,0,3,2025-12-27T19:07:35.944179
153000,sv_agreement,60.00,1.0733,3,5,2025-12-27T19:14:03.933052
153000,article,50.00,0.0000,1,2,2025-12-27T19:14:03.933066
153000,collocation,0.00,-0.0000,0,3,2025-12-27T19:14:03.933076
154000,sv_agreement,60.00,0.9929,3,5,2025-12-27T19:20:31.930072
154000,article,50.00,0.0000,1,2,2025-12-27T19:20:31.930085
154000,collocation,0.00,-0.0000,0,3,2025-12-27T19:20:31.930094
155000,sv_agreement,60.00,0.6576,3,5,2025-12-27T19:27:00.264865
155000,article,50.00,0.0000,1,2,2025-12-27T19:27:00.264880
155000,collocation,0.00,-0.0000,0,3,2025-12-27T19:27:00.264889
156000,sv_agreement,60.00,0.7236,3,5,2025-12-27T19:33:28.933322
156000,article,50.00,0.0000,1,2,2025-12-27T19:33:28.933336
156000,collocation,0.00,-0.0000,0,3,2025-12-27T19:33:28.933345
157000,sv_agreement,60.00,1.1326,3,5,2025-12-27T19:39:58.084097
157000,article,50.00,0.0000,1,2,2025-12-27T19:39:58.084111
157000,collocation,0.00,-0.0000,0,3,2025-12-27T19:39:58.084121
158000,sv_agreement,60.00,1.3986,3,5,2025-12-27T19:46:26.778942
158000,article,50.00,0.0000,1,2,2025-12-27T19:46:26.778960
158000,collocation,0.00,-0.0000,0,3,2025-12-27T19:46:26.778971
159000,sv_agreement,60.00,0.6516,3,5,2025-12-27T19:52:54.758814
159000,article,50.00,0.0000,1,2,2025-12-27T19:52:54.758828
159000,collocation,0.00,-0.0004,0,3,2025-12-27T19:52:54.758837
160000,sv_agreement,60.00,0.7813,3,5,2025-12-27T19:59:22.732581
160000,article,50.00,0.0000,1,2,2025-12-27T19:59:22.732594
160000,collocation,0.00,-0.0000,0,3,2025-12-27T19:59:22.732604
161000,sv_agreement,60.00,0.9227,3,5,2025-12-27T20:05:50.630204
161000,article,50.00,0.0000,1,2,2025-12-27T20:05:50.630217
161000,collocation,0.00,-0.0000,0,3,2025-12-27T20:05:50.630227
162000,sv_agreement,60.00,0.8023,3,5,2025-12-27T20:12:18.814409
162000,article,50.00,0.0000,1,2,2025-12-27T20:12:18.814422
162000,collocation,0.00,-0.0000,0,3,2025-12-27T20:12:18.814432
163000,sv_agreement,60.00,1.3082,3,5,2025-12-27T20:18:47.276776
163000,article,50.00,0.0000,1,2,2025-12-27T20:18:47.276790
163000,collocation,0.00,-0.0001,0,3,2025-12-27T20:18:47.276799
164000,sv_agreement,60.00,0.7005,3,5,2025-12-27T20:25:15.911105
164000,article,50.00,0.0000,1,2,2025-12-27T20:25:15.911118
164000,collocation,0.00,-0.0000,0,3,2025-12-27T20:25:15.911128
165000,sv_agreement,60.00,1.0182,3,5,2025-12-27T20:31:44.667243
165000,article,50.00,0.0000,1,2,2025-12-27T20:31:44.667257
165000,collocation,0.00,-0.0000,0,3,2025-12-27T20:31:44.667266
166000,sv_agreement,60.00,1.2474,3,5,2025-12-27T20:38:13.168796
166000,article,50.00,0.0000,1,2,2025-12-27T20:38:13.168810
166000,collocation,0.00,-0.0000,0,3,2025-12-27T20:38:13.168819
167000,sv_agreement,60.00,1.0865,3,5,2025-12-27T20:44:41.173101
167000,article,50.00,0.0000,1,2,2025-12-27T20:44:41.173114
167000,collocation,0.00,-0.0000,0,3,2025-12-27T20:44:41.173124
168000,sv_agreement,60.00,1.0297,3,5,2025-12-27T20:51:09.182743
168000,article,50.00,0.0000,1,2,2025-12-27T20:51:09.182757
168000,collocation,0.00,-0.0000,0,3,2025-12-27T20:51:09.182766
169000,sv_agreement,60.00,0.9531,3,5,2025-12-27T20:57:37.336759
169000,article,50.00,0.0000,1,2,2025-12-27T20:57:37.336773
169000,collocation,0.00,-0.0000,0,3,2025-12-27T20:57:37.336783
170000,sv_agreement,60.00,1.7747,3,5,2025-12-27T21:04:05.672612
170000,article,50.00,0.0000,1,2,2025-12-27T21:04:05.672632
170000,collocation,0.00,-0.0000,0,3,2025-12-27T21:04:05.672642
171000,sv_agreement,60.00,0.3179,3,5,2025-12-27T21:10:34.094140
171000,article,50.00,0.0000,1,2,2025-12-27T21:10:34.094153
171000,collocation,33.33,-0.0000,1,3,2025-12-27T21:10:34.094163
172000,sv_agreement,60.00,1.1368,3,5,2025-12-27T21:17:02.649541
172000,article,50.00,0.0000,1,2,2025-12-27T21:17:02.649555
172000,collocation,0.00,-0.0015,0,3,2025-12-27T21:17:02.649565
