step,loss,ppl,tokens_M,grammar_acc,reasoning_acc,val_ppl,H_logit_entropy,H_top_k,timestamp
55500,4.926833,137.94,113.7,,,,,2026-01-05T04:50:56.937366
56000,4.578109,97.33,114.7,,,,,2026-01-05T04:51:41.994525
56000,4.578109,97.33,114.7,0.8333,0.1429,101.98,0.6513,0.6277,2026-01-05T04:51:51.358789
56500,4.919930,136.99,115.7,,,,,2026-01-05T04:52:37.189816
57000,4.471355,87.48,116.7,,,,,2026-01-05T04:53:22.298947
57000,4.471355,87.48,116.7,0.7333,0.2857,109.96,0.6483,0.6427,2026-01-05T04:53:31.664291
57500,4.793565,120.73,117.8,,,,,2026-01-05T04:54:17.459616
58000,4.774729,118.48,118.8,,,,,2026-01-05T04:55:02.536078
58000,4.774729,118.48,118.8,0.8667,0.1429,104.31,0.6678,0.6502,2026-01-05T04:55:12.007916
58500,5.013666,150.46,119.8,,,,,2026-01-05T04:55:57.923635
59000,4.916780,136.56,120.8,,,,,2026-01-05T04:56:43.095853
59000,4.916780,136.56,120.8,0.8000,0.1429,103.49,0.6614,0.6349,2026-01-05T04:56:52.460288
59500,4.777539,118.81,121.9,,,,,2026-01-05T04:57:34.651616
60000,4.687580,108.59,122.9,,,,,2026-01-05T04:58:19.750468
60000,4.687580,108.59,122.9,0.7333,0.1429,102.57,0.6950,0.6769,2026-01-05T04:58:29.060094
60500,4.662355,105.89,123.9,,,,,2026-01-05T04:59:16.083231
61000,5.264728,193.39,124.9,,,,,2026-01-05T05:00:02.370208
61000,5.264728,193.39,124.9,0.8000,0.1429,102.58,0.6917,0.6729,2026-01-05T05:00:11.759339
61500,4.862072,129.29,126.0,,,,,2026-01-05T05:00:58.814041
62000,4.816275,123.50,127.0,,,,,2026-01-05T05:01:45.260543
62000,4.816275,123.50,127.0,0.8000,0.1429,103.35,0.6546,0.6425,2026-01-05T05:01:54.723887
62500,4.718396,111.99,128.0,,,,,2026-01-05T05:02:41.769655
63000,4.804060,122.00,129.0,,,,,2026-01-05T05:03:28.186848
63000,4.804060,122.00,129.0,0.6667,0.1429,106.96,0.6942,0.6699,2026-01-05T05:03:37.651731
63500,4.778701,118.95,130.0,,,,,2026-01-05T05:04:24.661350
64000,4.729605,113.25,131.1,,,,,2026-01-05T05:05:11.121082
64000,4.729605,113.25,131.1,0.7667,0.1429,104.86,0.6255,0.6089,2026-01-05T05:05:20.493080
64500,4.798874,121.37,132.1,,,,,2026-01-05T05:06:07.516846
65000,4.908918,135.49,133.1,,,,,2026-01-05T05:06:54.000101
65000,4.908918,135.49,133.1,0.8667,0.1429,103.51,0.6531,0.6225,2026-01-05T05:07:03.276316
65500,4.707617,110.79,134.1,,,,,2026-01-05T05:07:50.383012
66000,4.707150,110.74,135.2,,,,,2026-01-05T05:08:36.844115
66000,4.707150,110.74,135.2,0.8000,0.1429,103.63,0.6808,0.6668,2026-01-05T05:08:46.103530
66500,4.715380,111.65,136.2,,,,,2026-01-05T05:09:33.198066
67000,4.861429,129.21,137.2,,,,,2026-01-05T05:10:19.132024
67000,4.861429,129.21,137.2,0.8000,0.1429,104.65,0.6516,0.6424,2026-01-05T05:10:28.501950
67500,4.783231,119.49,138.2,,,,,2026-01-05T05:11:14.483592
68000,4.694686,109.36,139.3,,,,,2026-01-05T05:11:59.577426
68000,4.694686,109.36,139.3,0.8333,0.1429,101.46,0.6942,0.6746,2026-01-05T05:12:08.910770
68500,4.962539,142.96,140.3,,,,,2026-01-05T05:12:54.752140
69000,4.811324,122.89,141.3,,,,,2026-01-05T05:13:39.844989
69000,4.811324,122.89,141.3,0.7667,0.1429,100.45,0.7210,0.6928,2026-01-05T05:13:49.263088
69500,4.812015,122.98,142.3,,,,,2026-01-05T05:14:34.747517
70000,4.729085,113.19,143.4,,,,,2026-01-05T05:15:19.849673
70000,4.729085,113.19,143.4,0.7667,0.1429,100.77,0.6684,0.6405,2026-01-05T05:15:29.238676
70500,4.615317,101.02,144.4,,,,,2026-01-05T05:16:15.059116
71000,4.750898,115.69,145.4,,,,,2026-01-05T05:17:00.163198
71000,4.750898,115.69,145.4,0.8000,0.0000,102.30,0.7150,0.7066,2026-01-05T05:17:09.423321
71500,4.714210,111.52,146.4,,,,,2026-01-05T05:17:55.231147
72000,4.745327,115.05,147.5,,,,,2026-01-05T05:18:40.267679
72000,4.745327,115.05,147.5,0.7667,0.1429,100.89,0.6588,0.6412,2026-01-05T05:18:49.611320
72500,4.589796,98.47,148.5,,,,,2026-01-05T05:19:35.507257
73000,4.835927,125.96,149.5,,,,,2026-01-05T05:20:20.608888
73000,4.835927,125.96,149.5,0.7667,0.1429,101.04,0.6634,0.6419,2026-01-05T05:20:30.018889
73500,4.726709,112.92,150.5,,,,,2026-01-05T05:21:15.808448
74000,4.750659,115.66,151.6,,,,,2026-01-05T05:22:00.942874
74000,4.750659,115.66,151.6,0.8000,0.1429,101.90,0.6769,0.6527,2026-01-05T05:22:10.348915
74500,4.645443,104.11,152.6,,,,,2026-01-05T05:22:56.159474
75000,4.594604,98.95,153.6,,,,,2026-01-05T05:23:41.236736
75000,4.594604,98.95,153.6,0.7000,0.1429,103.49,0.6904,0.6720,2026-01-05T05:23:50.613410
75500,4.632526,102.77,154.6,,,,,2026-01-05T05:24:36.387323
76000,4.887045,132.56,155.6,,,,,2026-01-05T05:25:21.924600
76000,4.887045,132.56,155.6,0.7333,0.1429,99.63,0.6755,0.6503,2026-01-05T05:25:31.253507
76500,4.624597,101.96,156.7,,,,,2026-01-05T05:26:15.579073
77000,4.643568,103.91,157.7,,,,,2026-01-05T05:27:00.633230
77000,4.643568,103.91,157.7,0.8667,0.2857,99.64,0.7190,0.6944,2026-01-05T05:27:09.940008
77500,4.471924,87.52,158.7,,,,,2026-01-05T05:27:55.748219
78000,4.736978,114.09,159.7,,,,,2026-01-05T05:28:40.880917
78000,4.736978,114.09,159.7,0.8000,0.1429,98.37,0.6596,0.6344,2026-01-05T05:28:50.244998
78500,4.616853,101.18,160.8,,,,,2026-01-05T05:29:36.083207
79000,4.340583,76.75,161.8,,,,,2026-01-05T05:30:21.080376
79000,4.340583,76.75,161.8,0.7000,0.1429,104.55,0.7176,0.7020,2026-01-05T05:30:30.321989
